證券代碼,證券名稱,本益比,殖利率,股價淨值比,CAPM_Beta.一年,調整_殖利率,調整_本益比,調整_淨值比,beta,labels,category
6581,鋼聯,14.3,5.08,1.66,0.9155,0.49513008284369486,-0.179952076122099,-0.04779852961047589,0.12793051921621976,0,0
6582,申豐,18.38,4.89,2.72,0.1772,0.4321303567699794,-0.13826711680728968,0.4898895171574853,-1.7502800981035664,4,4
6591,動力-KY,12.32,3.72,1.08,1.3945,0.044184675158154364,-0.20018154167193294,-0.34200519670992624,1.3464905702742962,1,1
6592,和潤企業,17.21,4.15,1.88,1.2058,0.18676300258814138,-0.1502208919049188,0.06379710273759145,0.8664440532917094,1,1
6605,帝寶,11.02,5.37,0.55,0.8639,0.5912875594825232,-0.213463514002632,-0.6108492200939066,-0.003338162693167946,0,0
6625,必應,432.78,5.13,2.36,0.9026,0.5117089581262514,4.095616986147855,0.3072784824061021,0.09511334873887275,2,2
6641,基士德-KY,9.65,6.87,1.81,0.9575,1.0886538179592222,-0.22746066945883023,0.028289401535933803,0.23477712077037266,0,0
6655,科定,20.39,4.76,1.3,0.1898,0.3890252810353323,-0.11773114420367035,-0.23040956436185875,-1.7182261176373208,4,4
6666,羅麗芬-KY,10.19,6.54,2.74,1.0089,0.9792332410943485,-0.22194354249069373,0.5000345746436732,0.36553700933902605,0,0
6668,中揚光,33.45,1.37,2.17,1.6888,-0.7350224631220073,0.015701593210890923,0.21090043628731678,2.095179971164467,1,1
6669,緯穎,18.94,3.44,5.78,1.0352,-0.04865702642416294,-0.13254565180329622,2.0420833125442406,0.43244333364555504,1,1
6670,復盛應用,8.94,5.39,3.08,0.7727,0.5979191095955458,-0.2347146697317505,0.6725005519088683,-0.23534792606789964,0,0
6671,三能-KY,11.59,8.32,1.36,0.43799999999999994,1.5694412011533645,-0.2076398799807101,-0.19997439190329494,-1.0868135817863511,0,0
6672,騰輝電子-KY,12.72,5.88,2.55,1.2483,0.7603920873646007,-0.19609478095479477,0.40365652852488765,0.9745626381976973,1,1
6674,鋐寶科技,139.06,6.29,0.87,0.9947,0.8963388646815652,1.0947085915532964,-0.44852830031489965,0.32941268214690805,0,0
6698,旭暉應材,15.02,3.4,2.32,1.712,-0.0619201266502082,-0.17259590683125028,0.28698836743372613,2.154199998689618,1,1
6706,惠特,18.4,4.59,2.52,1.6801,0.3326571050746397,-0.13806277877143278,0.3884389422956057,2.073047460842535,1,1
6715,嘉基,32.04,2.05,3.36,1.7105,-0.5095497592792373,0.0012957616829788368,0.8145313567154994,2.150384048634112,1,1
8011,台通,0.0,0.0,0.6,1.3155,-1.1892836458640592,-0.32605377175978856,-0.5854865763784368,1.1455172006843415,1,1
8016,矽創,13.23,4.8,2.98,1.5849,0.40228838126137756,-0.1908841610404436,0.6217752644779285,1.830861830653122,1,1
8021,尖點,14.03,6.38,0.63,1.1022,0.9261808401901672,-0.18271063960616724,-0.570268990149155,0.6028891027914659,0,0
8028,昇陽半導體,19.82,3.22,2.7,1.5994,-0.12160407766741187,-0.12355477822559224,0.4797444596712975,1.8677493478563414,1,1
8033,雷虎,0.0,0.0,1.47,1.0181,-1.1892836458640592,-0.32605377175978856,-0.14417657572926132,0.3889415030127931,1,1
8039,台虹,13.04,5.56,1.29,1.3135,0.6542872855562382,-0.19282537238108424,-0.2354820931049528,1.140429267277001,1,1
8046,南電,140.63,1.04,1.49,1.4946,-0.8444430399868812,1.1107491273680636,-0.13403151824307333,1.6011416373116933,1,1
8070,長華,8.7,8.43,1.71,1.0815,1.6059147267749891,-0.23716672616203338,-0.022435885895005992,0.5502289920254902,0,0
8072,陞泰,0.0,1.0,0.72,0.1076,-0.8577061402129265,-0.32605377175978856,-0.5246162314613092,-1.9273401806790196,4,4
8081,致新,14.19,6.05,2.53,1.2849,0.8167602633252934,-0.18107593531931201,0.39351147103869955,1.0676718195520303,1,1
8101,華冠,0.0,0.0,0.89,1.2852,-1.1892836458640592,-0.32605377175978856,-0.43838324282871166,1.0684350095631314,1,1
8103,瀚荃,10.25,4.51,0.72,0.9017,0.30613090462254894,-0.22133052838312298,-0.5246162314613092,0.09282377870556945,0,0
8104,錸寶,47.07,8.5,1.31,1.2763,1.629125152170568,0.1548557956294456,-0.22533703561876484,1.0457937059004658,0,0
8105,凌巨,0.0,1.1,0.5,1.4364,-0.8245483896478132,-0.32605377175978856,-0.6362118638093766,1.4530827751580815,1,1
8110,華東,27.73,3.28,0.39,1.4507,-0.10170942732834409,-0.04273908504418493,-0.6920096799834102,1.4894614990205675,1,1
8112,至上,9.34,8.48,1.55,0.7213,1.622493602057546,-0.2306279090146123,-0.1035963457845095,-0.36610781463655334,0,0
8114,振樺電,13.54,7.47,2.19,0.9812,1.2876003213499014,-0.18771692148466151,0.22104549377350466,0.29506913164735876,0,0
8131,福懋科,12.64,6.09,1.4,0.9063,0.8300233635513387,-0.1969121330982224,-0.1796842769309192,0.10452602554245298,0,0
8150,南茂,8.25,6.14,1.08,1.0196,0.8466022388338952,-0.2417643319688138,-0.34200519670992624,0.39275745306829873,0,0
8163,達方,11.06,6.48,1.15,1.2159,0.9593385907552806,-0.21305483793091815,-0.30649749550826844,0.8921381169987794,0,0
8201,無敵,0.0,0.0,0.78,0.8490000000000001,-1.1892836458640592,-0.32605377175978856,-0.4941810590027454,-0.04124326657785527,4,4
8210,勤誠,11.13,5.42,2.88,1.3529,0.6078664347650798,-0.21233965480541897,0.5710499770469887,1.2406615554016112,1,1
8213,志超,8.19,6.69,0.78,1.125,1.0289698669420184,-0.24237734607638456,-0.4941810590027454,0.6608915436351487,0,0
8215,明基材,20.75,3.61,1.29,1.2141,0.007711149536529654,-0.114053059558246,-0.2354820931049528,0.8875589769321728,1,1
8222,寶一,20.54,3.37,0.99,0.7727,-0.07186745181974215,-0.11619860893474356,-0.387657955397772,-0.23534792606789964,4,4
8249,菱光,12.34,6.7,0.69,0.975,1.0322856419985296,-0.19997720363607602,-0.5398338176905911,0.2792965380846029,0,0
8261,富鼎,31.99,2.3,1.26,1.5568,-0.42665538286645405,0.0007849165933365584,-0.2506996793342347,1.7593763662799864,1,1
8271,宇瞻,10.12,5.48,1.59,1.3619,0.627761085104148,-0.2226587256161929,-0.08330623081213354,1.2635572557346444,1,1
8341,日友,28.65,3.14,9.35,0.4619,-0.1481302781195025,-0.03333953539476716,3.852976073828789,-1.0260127775686307,3,3
8367,建新國際,12.21,4.69,0.95,0.9806,0.36581485563975313,-0.20130540086914592,-0.40794807037014785,0.29354275162515675,0,0
8374,羅昇,0.0,1.52,1.15,1.0808,-0.6852858372743376,-0.32605377175978856,-0.30649749550826844,0.5484482153329212,1,1
8404,百和興業-KY,24.65,2.14,1.81,0.9373,-0.4797077837706352,-0.07420714256614885,0.028289401535933803,0.18338899335623252,1,1
8411,福貞-KY,0.0,0.0,0.36,0.4479,-1.1892836458640592,-0.32605377175978856,-0.7072272662126922,-1.061628311420015,4,4
8422,可寧衛,13.8,6.69,2.89,0.4281,1.0289698669420184,-0.18506052701852171,0.5761225057900827,-1.111998852152687,0,0
8427,基勝-KY,97.83,0.82,1.2,0.5186,-0.9173900912301304,0.6734657306342793,-0.28113485179279857,-0.8817698654705245,4,4
8429,金麗-KY,0.0,4.34,0.19,1.1896,0.24976272866185661,-0.32605377175978856,-0.7934602548452897,0.8252317926922504,1,1
8442,威宏-KY,12.43,3.41,1.42,0.4241,-0.05860435159369664,-0.19905768247471994,-0.16953921944473122,-1.1221747189673683,4,4
8443,阿瘦,0.0,1.82,0.37,0.8792,-0.5858125855789976,-0.32605377175978856,-0.7021547374695982,0.03558452787298767,4,4
8454,富邦媒,47.94,1.89,10.85,0.2492,-0.5626021601834185,0.16374450018922107,4.613855385292885,-1.5671144954393046,3,3
8462,柏文,20.8,4.49,4.77,1.1458,0.2994993545095266,-0.11354221446860373,1.5297579094917493,0.7138060510714909,1,1
8463,潤泰材,55.59,1.49,2.1,1.1077,-0.6952331624438715,0.24190379890448865,0.17539273508565892,0.6168809196616523,1,1
8464,億豐,13.6,4.78,4.46,1.3339,0.3956568311483549,-0.1871039073770908,1.3725095184558365,1.1923261880318756,1,1
8466,美吉吉-KY,10.43,6.46,1.62,0.7446,0.9527070406422578,-0.2194914860604108,-0.06808864458285163,-0.30683339044103525,0,0
8467,波力-KY,16.67,5.62,1.59,0.9474,0.6741819358953064,-0.15573801887305533,-0.08330623081213354,0.20908305706330257,0,0
8473,山林水,17.61,6.43,0.94,0.7869,0.9427597154727239,-0.14613413118778065,-0.41302059911324185,-0.19922359887578134,0,0
8478,東哥遊艇,59.51,1.65,1.06,0.9778,-0.6421807615396903,0.28195405393244266,-0.35215025419611407,0.2864196448548798,1,1
8480,泰昇-KY,14.56,4.84,2.9,0.7140000000000001,0.4155514814874228,-0.17729568165595916,0.5811950345331766,-0.3846787715733465,0,0
8481,政伸,15.35,5.71,2.74,0.5582,0.7040239114039082,-0.16922432923961128,0.5000345746436732,-0.7810287840051802,0,0
8482,商億-KY,12.2,6.32,3.33,0.4739,0.9062861898510993,-0.2014075698870744,0.7993137704862174,-0.995485177124587,0,0
8488,吉源-KY,9.58,3.65,0.37,0.6485,0.020974249762574913,-0.22817585258432943,-0.7021547374695982,-0.5513085906637518,4,4
8497,格威傳媒,11.83,5.21,3.24,0.0998,0.5382351585783419,-0.20518782355042722,0.753661011798372,-1.9471831209676482,4,4
8499,鼎炫-KY,10.7,5.74,2.41,1.2354,0.7139712365734424,-0.21673292257634252,0.3326411261215721,0.9417454677203505,1,1
8926,台汽電,17.2,5.31,1.58,0.6873,0.5713929091434551,-0.15032306092284728,-0.08837875955522759,-0.4526026825613438,0,0
8940,新天地,0.0,0.0,0.78,0.6049,-1.1892836458640592,-0.32605377175978856,-0.4941810590027454,-0.662225538943777,4,4
8996,高力,34.24,3.3,2.97,1.3624,-0.09507787721532147,0.023772945627238803,0.6167027357348347,1.2648292390864793,1,1
9802,鈺齊-KY,11.79,6.37,1.83,1.3019999999999998,0.922865065133656,-0.20559649962214102,0.03843445902212178,1.1111736501847922,1,1
9902,台火,26.34,4.74,0.67,0.7381,0.38239373092230966,-0.05694057853624008,-0.549978875176779,-0.3233691740148924,0,0
9904,寶成,6.63,5.64,0.67,0.9291,0.680813486008329,-0.2583157128732234,-0.549978875176779,0.16252846638613605,0,0
9905,大華,12.82,5.0,0.88,0.6464,0.4686038823916041,-0.19507309077551022,-0.44345577157180566,-0.5566509207414594,0,0
9906,欣巴巴,0.0,0.0,2.06,0.691,-1.1892836458640592,-0.32605377175978856,0.15510262011328318,-0.44319000575776385,4,4
9907,統一實,25.41,5.44,0.77,0.8797,0.6144979848781027,-0.06644229720358633,-0.49925358774583933,0.03685651122482297,0,0
9908,大台北,17.68,3.7,1.36,0.4762,0.03755312504513173,-0.14541894806228145,-0.19997439190329494,-0.9896340537061452,4,4
9910,豐泰,17.22,4.11,6.46,1.0627,0.17349990236209611,-0.15011872288699035,2.3870152670746303,0.5024024179964887,1,1
9911,櫻花,11.11,5.88,2.1,0.3602,0.7603920873646007,-0.2125439928412759,0.17539273508565892,-1.2847341913319008,0,0
9912,偉聯,0.0,0.0,0.71,0.5934,-1.1892836458640592,-0.32605377175978856,-0.5296887602044033,-0.6914811560359854,4,4
9914,美利達,16.13,3.11,2.93,1.057,-0.15807760328903656,-0.16125514584119188,0.5964126207624587,0.4879018077855678,1,1
9917,中保科,18.02,4.58,3.59,0.4656,0.3293413300181284,-0.14194520145271403,0.9311995178066607,-1.0166001007650505,0,0
9918,欣天然,22.35,4.11,1.96,0.2035,0.17349990236209611,-0.09770601668969331,0.10437733268234327,-1.6833737737970373,4,4
9919,康那香,350.0,0.95,1.78,-0.1363,-0.8742850154954831,3.24986185573611,0.013071815306651887,-2.547813659704207,4,4
9921,巨大,16.72,3.06,2.58,1.186,-0.17465647857159314,-0.15522717378341308,0.4188741147541696,0.8160735125590372,1,1
9924,福興,8.7,6.82,1.32,0.6245,1.0720749426766658,-0.23716672616203338,-0.2202645068756709,-0.6123637915518388,0,0
9925,新保,16.68,5.6,1.4,0.3924,0.6675503857822834,-0.15563584985512688,-0.1796842769309192,-1.2028184634737167,0,0
9926,新海,20.2,4.15,2.39,0.3212,0.18676300258814138,-0.119672355544311,0.32249606863538427,-1.3839488927750425,4,4
9927,泰銘,12.2,6.69,1.18,0.7217,1.0289698669420184,-0.2014075698870744,-0.29127990927898656,-0.36509022795508533,0,0
9928,中視,0.0,0.0,1.02,0.2417,-1.1892836458640592,-0.32605377175978856,-0.37244036916849005,-1.5861942457168317,4,4
9929,秋雨,0.0,0.0,2.01,0.0726,-1.1892836458640592,-0.32605377175978856,0.12973997639781304,-2.0163790153074803,4,4
9930,中聯資源,13.05,4.67,2.06,0.6643,0.3591833055267302,-0.19272320336315577,0.15510262011328318,-0.5111139167457609,0,0
9931,欣高,19.5,3.53,1.85,0.1036,-0.018815050915560863,-0.1268241867993028,0.048579516508309654,-1.937516047493701,4,4
9933,中鼎,19.9,6.53,1.45,0.6934,0.9759174660378372,-0.12273742608216463,-0.1543216332154493,-0.4370844856689549,0,0
9934,成霖,13.14,4.86,0.79,0.9564,0.4221830316004457,-0.1918036822017997,-0.4891085302596514,0.23197875739633536,0,0
9935,慶豐富,15.13,1.45,1.95,1.4793,-0.7084962626699167,-0.17147204763403726,0.09930480393924933,1.562218946745538,1,1
9937,全國,17.95,4.66,2.67,0.1733,0.3558675304702192,-0.1426603845782132,0.4645268734420153,-1.7602015682478807,4,4
9938,百和,11.96,4.91,1.96,1.2271,0.43876190688300226,-0.2038596263173573,0.10437733268234327,0.9206305440798871,1,1
9939,宏全,10.59,6.0,1.13,0.992,0.8001813880427368,-0.21785678177355552,-0.3166425529944564,0.32254397204699814,0,0
9940,信義,14.06,4.99,1.63,0.8289,0.4652881073350928,-0.1824041325523819,-0.0630161158397578,-0.09237699732162871,0,0
9941,裕融,12.51,5.97,2.11,1.1221,0.7902340628732026,-0.19824033033129232,0.18046526382875297,0.6535140401945051,0,0
9942,茂順,13.03,6.55,1.78,0.6439,0.9825490161508595,-0.19292754139901266,0.013071815306651887,-0.563010837500635,0,0
9943,好樂迪,10.84,7.42,2.1,0.9629,1.2710214460673452,-0.21530255632534417,0.17539273508565892,0.2485145409701922,0,0
9944,新麗,0.0,0.0,0.71,0.1689,-1.1892836458640592,-0.32605377175978856,-0.5296887602044033,-1.7713950217440302,4,4
9945,潤泰新,4.6,14.39,0.52,0.9408,3.58211666045574,-0.2790560235126996,-0.6260668063231886,0.19229287681907845,0,0
9946,三發地產,2.85,6.64,0.67,0.988,1.0123909916594618,-0.29693560165017907,-0.549978875176779,0.3123681052323169,0,0
9955,佳龍,157.5,0.0,0.95,0.5207,-1.1892836458640592,1.283108260613366,-0.40794807037014785,-0.8764275353928166,4,4
9958,世紀鋼,22.27,0.38,3.7,0.6307,-1.0632841937166286,-0.09852336883312096,0.9869973339806944,-0.596591197989083,4,4
1240,茂生農經,13.19,4.35,1.78,0.7326,0.25307850371836765,-0.19129283711215744,0.013071815306651887,-0.3373609908850789,0,0
1258,其祥-KY,0.0,0.0,0.73,0.7106,-1.1892836458640592,-0.32605377175978856,-0.5195437027182152,-0.3933282583658257,4,4
1259,安心,16.06,4.68,1.22,0.4928,0.36249908058324154,-0.16197032896669106,-0.2709897943066106,-0.9474042064252182,0,0
1264,德麥,15.12,5.19,3.03,0.3886,0.5316036084653193,-0.17157421665196576,0.6471379081933983,-1.212485536947664,0,0
1268,漢來美食,16.67,5.83,2.88,0.5321,0.7438132120820442,-0.15573801887305533,0.5710499770469887,-0.8474263149709752,0,0
1336,台翰,17.24,8.0,0.76,0.7039,1.463336399345002,-0.14991438485113345,-0.5043261164889333,-0.41037283528041685,0,0
1565,精華,15.59,5.05,2.99,0.8248,0.4851827576741607,-0.1667722728093284,0.6268477932210226,-0.10280726080667693,0,0
1569,濱川,25.25,1.18,1.1,1.6497,-0.7980221891957227,-0.06807700149044159,-0.33186013922373825,1.9957108730509576,1,1
1570,力肯,9.15,6.15,0.87,0.5341,0.8499180138904068,-0.23256912035525296,-0.44852830031489965,-0.8423383815636345,0,0
1580,新麥,8.98,5.56,2.08,0.8894,0.6542872855562382,-0.23430599366003665,0.16524767759947104,0.061532988250424754,0,0
1584,精剛,0.0,0.0,0.76,0.8092,-1.1892836458640592,-0.32605377175978856,-0.5043261164889333,-0.14249314138393357,4,4
1586,和勤,152.12,1.37,2.22,0.3568,-0.7350224631220073,1.2281413289678575,0.23626308000278679,-1.2933836781243797,4,4
1591,駿吉-KY,83.75,2.49,1.69,0.4341,-0.3636556567927387,0.5296117533910157,-0.03258094338119397,-1.0967350519306651,4,4
1593,祺驊,12.74,6.72,1.75,0.6687,1.038917192111552,-0.19589044291893784,-0.002145770922630029,-0.4999204632496116,0,0
1595,川寶,15.77,4.05,0.6,0.9109999999999999,0.153605252023028,-0.16493323048661623,-0.5854865763784368,0.11648266904970322,0,0
1597,直得,43.13,1.08,3.65,1.6447,-0.8311799397608359,0.11460120256563464,0.9616346902652244,1.9829910395326065,1,1
1599,宏佳騰,15.4,3.28,1.34,0.7089,-0.10170942732834409,-0.16871348414996903,-0.2101194493894829,-0.3976530017620653,4,4
1742,台蠟,26.31,0.0,1.86,0.9172,-1.1892836458640592,-0.057247085590025455,0.0536520452514037,0.13225526261245935,4,4
1752,南光,20.92,3.74,2.1,0.5916,0.05081622527117699,-0.11231618625346226,0.17539273508565892,-0.696060296102592,4,4
1777,生泰,15.19,4.17,2.09,0.5721,0.193394552701164,-0.17085903352646659,0.17032020634256487,-0.7456676468241629,0,0
1781,合世,0.0,0.0,2.66,0.3102,-1.1892836458640592,-0.32605377175978856,0.4594543446989215,-1.4119325265154161,4,4
1784,訊聯,293.21,0.3,1.83,1.2058,-1.0898103941687194,2.6696440029204185,0.03843445902212178,0.8664440532917094,1,1
1785,光洋科,8.21,2.07,1.23,0.9879,-0.5029182091662147,-0.24217300804052763,-0.26591726556351664,0.31211370856194987,1,1
1788,杏昌,15.56,5.58,2.17,0.2833,0.6609188356692611,-0.16707877986311373,0.21090043628731678,-1.480365230844147,0,0
1796,金穎生技,0.0,0.0,1.71,0.544,-1.1892836458640592,-0.32605377175978856,-0.022435885895005992,-0.8171531111972985,4,4
1799,易威,0.0,0.0,2.33,0.6796,-1.1892836458640592,-0.32605377175978856,0.2920608961768204,-0.47219122617960524,4,4
1813,寶利徠,21.62,4.41,1.18,0.7672,0.27297315405743583,-0.10516435499847047,-0.29127990927898656,-0.24933974293808647,0,0
1815,富喬,0.0,5.77,0.64,1.0817,0.7239185617429761,-0.32605377175978856,-0.565196461406061,0.5507377853662248,0,0
2035,唐榮,0.0,0.0,3.15,0.2323,-1.1892836458640592,-0.32605377175978856,0.708008253110526,-1.6101075327313326,4,4
2061,風青,0.0,0.0,0.8,0.3131,-1.1892836458640592,-0.32605377175978856,-0.4840360015165574,-1.4045550230747719,4,4
2063,世鎧,9.66,7.7,1.9,0.502,1.3638631476496625,-0.22735850044090178,0.07394216022377943,-0.9239997127514514,0,0
2064,晉椿,0.0,5.22,0.64,0.5006,0.5415509336348533,-0.32605377175978856,-0.565196461406061,-0.9275612661365897,0,0
2065,世豐,11.78,9.35,1.9,0.6622,1.9109660319740311,-0.20569866864006944,0.07394216022377943,-0.5164562468234685,0,0
2066,世德,12.42,5.36,1.8,0.8092,0.587971784426012,-0.19915985149264837,0.023216872792839755,-0.14249314138393357,0,0
2067,嘉鋼,0.0,0.0,0.88,0.7173,-1.1892836458640592,-0.32605377175978856,-0.44345577157180566,-0.3762836814512346,4,4
2070,精湛,45.45,3.93,1.04,0.7402,0.11381595134489221,0.13830441472503602,-0.36229531168230206,-0.3180268439371848,0,0
2221,大甲,10.06,6.06,1.34,0.8873,0.8200760383818047,-0.22327173972376357,-0.2101194493894829,0.05619065817271714,0,0
2230,泰茂,338.33,0.0,0.86,0.6446,-1.1892836458640592,3.130630611813604,-0.4536008290579936,-0.561230060808066,4,4
2235,謚源,14.34,6.77,1.22,0.7135,1.055496067394109,-0.1795434000503852,-0.2709897943066106,-0.38595075492518177,0,0
2596,綠意,46.83,5.21,0.99,0.7651,0.5382351585783419,0.15240373919916267,-0.387657955397772,-0.2546820730157941,0,0
2640,大車隊,15.38,5.38,2.87,0.9265,0.5946033345390346,-0.1689178221858259,0.5659774483038948,0.15591415295659314,0,0
2641,正德,11.11,3.4,0.56,0.6174,-0.0619201266502082,-0.2125439928412759,-0.6057766913508127,-0.6304259551478983,4,4
2643,捷迅,9.27,4.69,1.61,0.6455,0.36581485563975313,-0.23134309214011148,-0.07316117332594567,-0.5589404907747627,0,0
2718,晶悅,840.0,0.0,0.76,0.6108,-1.1892836458640592,8.256143734230369,-0.5043261164889333,-0.6472161353921222,2,2
2719,燦星旅,0.0,0.0,1.67,0.3507,-1.1892836458640592,-0.32605377175978856,-0.04272600086738184,-1.3089018750167685,4,4
2724,富驛-KY,0.0,0.0,17.0,0.2991,-1.1892836458640592,-0.32605377175978856,7.733460562295678,-1.4401705569261563,3,3
2726,雅茗-KY,15.63,5.05,2.85,0.9316,0.4851827576741607,-0.16636359673761456,0.5558323908177067,0.16888838314531165,0,0
2729,瓦城,14.7,4.39,2.51,0.8928,0.2663416039444132,-0.17586531540496084,0.38336641355251166,0.07018247504290397,0,0
2732,六角,15.82,5.54,3.85,1.4116,0.6476557354432159,-0.16442238539697396,1.063085265127104,1.3899924009070581,1,1
2734,易飛網,0.0,0.0,1.05,0.2281,-1.1892836458640592,-0.32605377175978856,-0.3572227829392081,-1.6207921928867481,4,4
2736,高野,0.0,0.0,0.52,0.8509,-1.1892836458640592,-0.32605377175978856,-0.6260668063231886,-0.03640972984088194,4,4
2740,天蔥,0.0,0.0,2.38,0.1406,-1.1892836458640592,-0.32605377175978856,0.3174235398922902,-1.8433892794578999,4,4
2743,山富,6.84,5.73,0.74,0.3245,0.710655461516931,-0.2561701634967259,-0.5144711739751213,-1.3755538026529306,0,0
2745,五福,16.97,1.99,0.8,0.8603,-0.5294444096183052,-0.15267294833520173,-0.4840360015165574,-0.012496442826381167,4,4
2752,豆府,15.02,5.5,2.74,0.698,0.6343926352171704,-0.17259590683125028,0.5000345746436732,-0.4253822388320717,0,0
2916,滿心,11.82,6.65,0.99,0.3875,1.015706766715973,-0.20528999256835564,-0.387657955397772,-1.2152839003217013,0,0
2924,東凌-KY,0.0,0.0,1.83,0.1673,-1.1892836458640592,-0.32605377175978856,0.03843445902212178,-1.7754653684699024,4,4
2926,誠品生活,17.17,4.97,3.16,0.7015,0.45865655722207016,-0.1506295679766326,0.71308078185362,-0.41647835536922545,0,0
2928,紅馬-KY,10.36,2.55,2.93,1.2981,-0.3437610064536709,-0.22020666918590998,0.5964126207624587,1.1012521800404786,1,1
2937,集雅社,11.33,6.16,1.4,0.3672,0.853233788946918,-0.21029627444684992,-0.1796842769309192,-1.2669264244062084,0,0
3064,泰偉,0.0,0.0,7.81,0.638,-1.1892836458640592,-0.32605377175978856,3.0718066473923167,-0.5780202410522899,3,3
3066,李洲,30.0,0.0,1.07,0.0917,-1.1892836458640592,-0.019546717974425823,-0.3470777254530201,-1.9677892512673776,4,4
3067,全域,0.0,0.0,4.14,0.5925,-1.1892836458640592,-0.32605377175978856,1.2101885986768293,-0.6937707260692887,4,4
3071,協禧,9.75,6.8,1.39,1.1325,1.0654433925636426,-0.22643897927954568,-0.18475680567401312,0.6799712939126762,0,0
3073,凱柏實業,0.0,0.0,1.19,0.41600000000000004,-1.1892836458640592,-0.32605377175978856,-0.2862073805358925,-1.1427808492670974,4,4
3078,僑威,9.44,5.53,1.16,1.2456,0.6443399603867045,-0.22960621883532778,-0.3014249667651745,0.9676939280977876,1,1
3081,聯亞,54.07,1.43,6.08,1.2827,-0.7151278127829394,0.22637410817936357,2.1942591748370597,1.0620750928039557,1,1
3083,網龍,81.3,0.0,5.61,1.2477,-1.1892836458640592,0.5045803439985445,1.9558503239116434,0.9730362581754952,1,1
3085,新零售,0.0,0.0,5.62,0.3273,-1.1892836458640592,-0.32605377175978856,1.9609228526547373,-1.3684306958826535,4,4
3086,華義,0.0,0.0,1.77,0.6695,-1.1892836458640592,-0.32605377175978856,0.007999286563557839,-0.4978852898866753,4,4
3088,艾訊,10.76,7.41,1.65,0.597,1.2677056710108336,-0.21611990846877183,-0.052871058353569825,-0.6823228759027724,0,0
3089,元炬,0.0,0.0,2.51,0.1684,-1.1892836458640592,-0.32605377175978856,0.38336641355251166,-1.7726670050958653,4,4
3092,鴻碩,10.22,8.01,1.89,1.1123,1.4666521744015135,-0.22163703543690835,0.0688696314806855,0.6285831664985361,0,0
3093,港建,13.67,5.55,1.27,0.6695,0.6509715104997269,-0.1863887242515916,-0.24562715059114068,-0.4978852898866753,0,0
3095,及成,11.0,0.0,1.36,0.0861,-1.1892836458640592,-0.2136678520384889,-0.19997439190329494,-1.9820354648079315,4,4
3105,穩懋,19.62,2.57,4.08,1.4751,-0.3371294563406483,-0.12559815858416132,1.1797534262182654,1.5515342865901227,1,1
3114,好德,11.0,7.05,1.14,1.2454,1.1483377689764258,-0.2136678520384889,-0.3115700242513624,0.9671851347570536,0,0
3115,寶島極,0.0,0.0,1.36,0.5933,-1.1892836458640592,-0.32605377175978856,-0.19997439190329494,-0.6917355527063525,4,4
3118,進階,25.0,3.56,2.31,0.7233,-0.008867725746026919,-0.07063122693865295,0.2819158386906323,-0.3610198812292127,4,4
3122,笙泉,0.0,0.0,0.95,0.9247,-1.1892836458640592,-0.32605377175978856,-0.40794807037014785,0.15133501288998652,4,4
3128,昇銳,19.59,4.18,0.88,0.6925,0.19671032775767533,-0.1259046656379467,-0.44345577157180566,-0.43937405570225824,0,0
3131,弘塑,20.48,3.52,2.36,1.5563,-0.022130825972072176,-0.11681162304231427,0.3072784824061021,1.7581043829281513,1,1
3141,晶宏,20.44,3.16,1.21,1.4394,-0.14149872800647986,-0.11722029911402808,-0.2760623230497046,1.4607146752690927,1,1
3144,新揚科,18.39,3.5,1.72,1.4993,-0.028762376085094805,-0.1381649477893612,-0.01736335715191206,1.6130982808189442,1,1
3147,大綜,9.55,6.54,1.64,1.4458,0.9792332410943485,-0.22848235963811475,-0.05794358709666387,1.4769960621725826,1,1
3152,璟德,32.64,2.68,6.22,1.2919,-0.3006559307190236,0.007425902758686107,2.265274577240375,1.0854795864777227,1,1
3162,精確,0.0,0.0,2.31,0.3401,-1.1892836458640592,-0.32605377175978856,0.2819158386906323,-1.335867922075674,4,4
3163,波若威,19.56,2.98,1.82,1.5081,-0.20118267902368378,-0.12621117269173207,0.033361930279027736,1.6354851878112426,1,1
3169,亞信,14.27,6.16,1.96,1.1420000000000001,0.853233788946918,-0.18025858317588436,0.10437733268234327,0.7041389775975443,0,0
3171,新洲,10.11,6.78,1.28,0.6724,1.05881184245062,-0.22276089463412133,-0.24055462184804674,-0.4905077864460314,0,0
3176,基亞,0.0,0.0,6.26,0.9387,-1.1892836458640592,-0.32605377175978856,2.285564692212751,0.18695054674137082,1,1
3178,公準,32.79,1.75,2.06,1.2273,-0.609023010974577,0.008958438027612906,0.15510262011328318,0.921139337420621,1,1
3188,鑫龍騰,9.83,3.53,1.11,0.3654,-0.018815050915560863,-0.22562162713611805,-0.3267876104806442,-1.271505564472815,4,4
3191,和進,59.61,0.0,7.54,0.5592,-1.1892836458640592,0.2829757441117272,2.9348483713287803,-0.7784848173015099,3,3
3202,樺晟,0.0,0.0,1.78,1.3274,-1.1892836458640592,-0.32605377175978856,0.013071815306651887,1.1757904044580183,1,1
3205,佰研,0.0,0.0,2.09,1.195,-1.1892836458640592,-0.32605377175978856,0.17032020634256487,0.8389692128920703,1,1
3206,志豐,8.57,7.41,1.5,1.1427,1.2677056710108336,-0.23849492339510328,-0.1289589894999794,0.7059197542901132,0,0
